id,maHV,name,phone,dob,gender,idNumber,address,queQuan,ngayCapCCCD,noiCapCCCD,classId,licence,feePlanId,promotionId,totalFee,profileComplete,responsibleStaffId,branchId,createdAt,docs_cccd,docs_gksk,docs_donDeNghi,docs_the3x4,notes
hv-1072,HV1072,Mai Phương Thúy V,037 998 112,07/09/2002,Nam,0791026548666,"324/15 Xô Viết Nghệ Tĩnh, Q.Phú Nhuận, TP.HCM",Đồng Tháp,05/04/2024,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,22/04/2026 16:01:42,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1073,HV1073,Phạm Băng Băng V,033 406 755,10/05/2000,Nam,0791005262206,"132/30 Trường Sa, Q.8, TP.HCM",Khánh Hòa,10/08/2019,Cục CS QLHC về TTXH,cls-2026-05-03-1,A,fee-a,promo-link,1795000,false,u-1,br-1,28/04/2026 09:06:12,true,false,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-1074,HV1074,Ngô Thanh Vân V,036 709 741,09/04/1990,Nam,0790903257567,"257/9 Xô Viết Nghệ Tĩnh, Q.1, TP.HCM",Phú Yên,10/02/2018,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-link,365000,true,u-2,br-1,06/05/2026 15:29:03,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-1075,HV1075,Lương Thùy Linh V,070 242 563,26/08/1995,Nam,0790958271562,"132/18 Phan Đăng Lưu, Q.3, TP.HCM",Cần Thơ,21/02/2021,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,27/04/2026 13:29:41,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-1076,HV1076,Harry Kane V,088 427 159,16/02/2001,Nam,0791013665274,"242/27 Hoàng Văn Thụ, Q.Thủ Đức, TP.HCM",Sóc Trăng,26/01/2022,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,25/04/2026 09:08:44,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-1077,HV1077,Khánh Vân V,091 692 690,22/08/1997,Nam,0790976704463,"171/2 Cộng Hòa, Q.Bình Tân, TP.HCM",Thái Bình,19/05/2019,Cục CS QLHC về TTXH,cls-2026-05-03-1,A,fee-a,promo-none,1995000,true,u-1,br-1,01/05/2026 12:55:24,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1078,HV1078,Diễm Hương V,090 348 551,06/07/1996,Nam,0790961056332,"12/9 Nguyễn Văn Linh, Q.Tân Phú, TP.HCM",Đồng Nai,16/08/2021,Cục CS QLHC về TTXH,cls-2026-05-03-1,A,fee-a,promo-none,1995000,true,u-2,br-1,24/04/2026 08:05:30,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1079,HV1079,Quang Thắng V,076 682 531,03/05/2003,Nam,0791033375006,"79/22 Hoàng Văn Thụ, Q.4, TP.HCM",An Giang,08/07/2024,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,11/05/2026 12:20:03,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-1080,HV1080,Kevin De Bruyne V,088 804 747,04/11/2005,Nam,0791056907001,"76/8 Hai Bà Trưng, Q.10, TP.HCM",Đồng Nai,03/11/2024,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-summer,415000,true,u-2,br-1,06/05/2026 10:48:46,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-1081,HV1081,Từ Hi Thái Hậu V,098 989 673,25/09/1989,Nam,0790897239457,"328/24 Cộng Hòa, H.Bình Chánh, TP.HCM",Thanh Hóa,27/11/2018,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,16/05/2026 17:56:00,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1082,HV1082,Trương Phi V,083 372 208,01/10/1997,Nam,0790971989959,"119/25 Nguyễn Văn Linh, Q.Bình Tân, TP.HCM",An Giang,27/05/2020,Cục CS QLHC về TTXH,cls-2026-05-03-1,A,fee-a,promo-none,1995000,true,u-2,br-1,04/05/2026 12:59:36,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tư thế ngồi chưa thoải mái — đang điều chỉnh.
hv-1083,HV1083,Lưu Bị V,038 958 438,30/05/2008,Nam,0791086990382,"145/16 Trường Sa, Q.3, TP.HCM",Thái Bình,15/01/2020,Cục CS QLHC về TTXH,cls-2026-05-03-1,A1,fee-a1,promo-none,565000,false,u-1,br-1,29/04/2026 10:04:16,true,true,false,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-1084,HV1084,Văn Toàn V,059 137 176,16/04/1999,Nam,0790999564053,"302/8 Lê Duẩn, Q.10, TP.HCM",Hải Phòng,11/11/2022,Cục CS QLHC về TTXH,cls-2026-05-04-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,10/05/2026 09:01:23,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-1085,HV1085,Adele V,059 346 388,12/04/1995,Nam,0790959961953,"356/27 Nguyễn Huệ, Q.Thủ Đức, TP.HCM",Quảng Bình,17/09/2019,Cục CS QLHC về TTXH,cls-2026-05-04-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,08/05/2026 13:00:55,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện đề lý thuyết phần biển báo.
hv-1086,HV1086,Hồ Hoài Anh V,093 872 407,04/07/1996,Nam,0790962568748,"33/1 Quang Trung, Q.Phú Nhuận, TP.HCM",An Giang,22/10/2020,Cục CS QLHC về TTXH,cls-2026-05-04-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,18/04/2026 12:11:38,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-1087,HV1087,Điêu Thuyền V,077 577 967,16/03/2004,Nam,0791044499075,"346/29 Bạch Đằng, Q.Thủ Đức, TP.HCM",Nam Định,01/03/2019,Cục CS QLHC về TTXH,cls-2026-05-04-1,A,fee-a,promo-none,1995000,true,u-2,br-1,16/04/2026 09:04:22,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-1088,HV1088,Bạch Cư Dị V,094 108 911,10/04/1999,Nam,0790995165795,"146/24 Điện Biên Phủ, Q.5, TP.HCM",Ninh Bình,19/07/2019,Cục CS QLHC về TTXH,cls-2026-05-04-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,19/04/2026 17:24:02,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-1089,HV1089,Suzy V,070 762 791,08/05/1990,Nam,0790904816920,"167/6 Lê Lợi, Q.10, TP.HCM",Bến Tre,24/05/2024,Cục CS QLHC về TTXH,cls-2026-05-04-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,12/05/2026 14:07:43,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-1090,HV1090,Đan Trường V,081 335 721,26/08/2003,Nam,0791033774817,"92/9 Nguyễn Hữu Cảnh, Q.Gò Vấp, TP.HCM",Hà Nội,04/12/2021,Cục CS QLHC về TTXH,cls-2026-05-04-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,28/04/2026 13:06:47,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện đề lý thuyết phần biển báo.
hv-1091,HV1091,Lisa V,082 843 523,01/08/2004,Nam,0791047147783,"250/23 Quang Trung, Q.4, TP.HCM",Thanh Hóa,12/04/2023,Cục CS QLHC về TTXH,cls-2026-05-04-1,A,fee-a,promo-summer,1845000,true,u-2,br-1,13/05/2026 15:10:39,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-1092,HV1092,Hoài Lâm V,081 118 560,20/06/1989,Nam,0790893460754,"357/1 Võ Văn Tần, Q.Tân Phú, TP.HCM",Tiền Giang,17/05/2020,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,03/05/2026 15:46:15,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-1093,HV1093,Vương Phi V,059 653 501,06/11/1998,Nam,0790985935792,"293/3 Lê Duẩn, Q.Thủ Đức, TP.HCM",Tây Ninh,14/08/2021,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-link,365000,false,u-2,br-1,20/04/2026 10:31:04,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-1094,HV1094,JustaTee V,056 721 356,19/07/1990,Nam,0790909585037,"300/12 Quang Trung, Q.10, TP.HCM",Khánh Hòa,24/02/2019,Cục CS QLHC về TTXH,cls-2026-05-05-1,A,fee-a,promo-loyalty,1895000,true,u-2,br-1,14/05/2026 16:25:38,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-1095,HV1095,Khởi My V,033 511 396,22/12/1996,Nam,0790962051859,"64/2 Lê Văn Sỹ, Q.Bình Thạnh, TP.HCM",Long An,03/03/2019,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-summer,415000,true,u-1,br-1,17/04/2026 08:32:47,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1096,HV1096,Big Daddy V,081 647 333,16/09/2008,Nam,0791089810412,"344/4 Pasteur, Q.Bình Tân, TP.HCM",Thanh Hóa,20/08/2024,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,14/05/2026 15:00:06,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1097,HV1097,Bruce Lee V,076 114 497,23/04/2007,Nam,0791073774573,"270/30 Lê Văn Sỹ, H.Bình Chánh, TP.HCM",Tiền Giang,19/01/2020,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-summer,415000,true,u-2,br-1,14/04/2026 10:22:58,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-1098,HV1098,Đát Kỷ V,081 800 754,27/11/2004,Nam,0791044794552,"303/16 Hai Bà Trưng, Q.4, TP.HCM",Cần Thơ,17/07/2024,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-link,365000,false,u-2,br-1,17/04/2026 12:52:31,true,true,false,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-1099,HV1099,Văn Mai Hương V,059 982 373,02/02/1989,Nam,0790895730154,"76/22 Võ Văn Tần, Q.Bình Thạnh, TP.HCM",Lâm Đồng,06/01/2018,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-link,365000,true,u-1,br-1,02/05/2026 08:00:24,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-1100,HV1100,Hồ Quỳnh Hương V,056 490 113,09/10/1992,Nam,0790928736400,"195/10 Lê Văn Sỹ, Q.5, TP.HCM",Bình Dương,24/09/2023,Cục CS QLHC về TTXH,cls-2026-05-05-1,A,fee-a,promo-none,1995000,true,u-1,br-1,23/04/2026 09:28:30,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-1101,HV1101,Hyun Bin V,097 234 254,18/06/1999,Nam,0790999117751,"28/22 Nguyễn Huệ, Q.2, TP.HCM",An Giang,01/12/2024,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-none,565000,true,u-1,br-1,06/05/2026 15:40:07,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-1102,HV1102,Ed Sheeran V,032 332 600,07/07/2000,Nam,0791004949608,"45/6 Võ Văn Tần, H.Bình Chánh, TP.HCM",Lâm Đồng,19/10/2018,Cục CS QLHC về TTXH,cls-2026-05-05-1,A,fee-a,promo-none,1995000,false,u-1,br-1,20/04/2026 09:02:50,true,true,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-1103,HV1103,Càn Long V,089 260 380,09/03/1992,Nam,0790928439239,"178/13 Nguyễn Trãi, Q.7, TP.HCM",Lâm Đồng,13/08/2023,Cục CS QLHC về TTXH,cls-2026-05-05-1,A,fee-a,promo-sgnv,1695000,true,u-2,br-1,06/05/2026 10:07:01,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-1104,HV1104,Tôn Quyền V,096 341 152,16/08/2004,Nam,0791042104469,"301/4 Điện Biên Phủ, Q.5, TP.HCM",Long An,07/05/2021,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-summer,415000,true,u-2,br-1,14/04/2026 15:22:32,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-1105,HV1105,Eden Hazard V,088 710 747,09/06/2001,Nam,0791018370236,"110/24 Nguyễn Hữu Cảnh, Q.12, TP.HCM",Thanh Hóa,01/07/2021,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-none,565000,false,u-1,br-1,21/04/2026 10:35:37,true,false,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-1106,HV1106,Hồ Văn Cường V,085 151 432,10/02/2006,Nam,0791062487451,"111/9 Phạm Văn Đồng, Q.8, TP.HCM",Tây Ninh,01/12/2018,Cục CS QLHC về TTXH,cls-2026-05-05-1,A1,fee-a1,promo-none,565000,true,u-2,br-1,12/04/2026 10:35:19,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-1107,HV1107,Bảo Anh V,085 166 607,10/03/1993,Nam,0790936469953,"165/9 Trần Hưng Đạo, Q.10, TP.HCM",Phú Yên,18/01/2021,Cục CS QLHC về TTXH,cls-2026-05-01-2,A,fee-a,promo-none,1995000,false,u-4,br-2,08/05/2026 12:48:17,true,false,true,false,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-1108,HV1108,Lương Triều Vỹ V,059 791 390,20/10/2005,Nam,0791056576740,"346/18 Nguyễn Trãi, Q.Phú Nhuận, TP.HCM",Hà Tĩnh,04/02/2021,Cục CS QLHC về TTXH,cls-2026-05-01-2,A,fee-a,promo-none,1995000,true,u-4,br-2,08/05/2026 12:54:29,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Bài đường gồ ghề lái chắc tay.
hv-1109,HV1109,Park Hang-seo V,082 300 385,18/10/2008,Nam,0791085356389,"196/30 Lê Hồng Phong, H.Bình Chánh, TP.HCM",Huế,13/11/2022,Cục CS QLHC về TTXH,cls-2026-05-01-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,03/05/2026 12:56:14,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-1110,HV1110,Hari Won V,084 124 977,19/04/1991,Nam,0790914403006,"326/4 Nguyễn Huệ, Q.7, TP.HCM",Thái Bình,04/12/2019,Cục CS QLHC về TTXH,cls-2026-05-01-2,A,fee-a,promo-none,1995000,true,u-3,br-2,28/04/2026 11:27:53,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Số 2 và số 3 tự tin, sang số mượt."
hv-1111,HV1111,Đỗ Hà V,089 303 597,15/02/1992,Nam,0790925441476,"292/6 Xô Viết Nghệ Tĩnh, Q.Thủ Đức, TP.HCM",Hải Phòng,07/08/2024,Cục CS QLHC về TTXH,cls-2026-05-01-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,10/05/2026 16:19:29,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-1112,HV1112,AMEE V,059 281 961,22/11/1998,Nam,0790981640887,"39/7 Lê Duẩn, Q.1, TP.HCM",Nam Định,03/10/2024,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-summer,415000,true,u-3,br-2,14/05/2026 08:58:08,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần đeo kính khi học vì hơi cận.
hv-1113,HV1113,Mạnh Trường V,035 390 980,19/09/1988,Nam,0790884073300,"77/9 Nguyễn Văn Trỗi, Q.Thủ Đức, TP.HCM",Bình Dương,25/01/2024,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,24/04/2026 17:03:53,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-1114,HV1114,Trọng Hoàng V,070 806 218,27/07/1995,Nam,0790951249782,"159/11 Trường Sa, Q.Gò Vấp, TP.HCM",Hải Phòng,10/03/2020,Cục CS QLHC về TTXH,cls-2026-05-02-2,A,fee-a,promo-summer,1845000,true,u-3,br-2,26/04/2026 08:44:17,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Phản ứng nhanh với tình huống bất ngờ.
hv-1115,HV1115,Lee Min-ho V,098 516 736,21/11/2008,Nam,0791085272923,"109/6 Cộng Hòa, Q.Tân Bình, TP.HCM",Bến Tre,13/08/2020,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,26/04/2026 10:38:30,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-1116,HV1116,RM V,097 907 475,17/01/2006,Nam,0791065850116,"78/12 Điện Biên Phủ, Q.12, TP.HCM",Huế,21/02/2024,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,20/04/2026 13:58:10,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Sang số chân còn nặng. Đang cải thiện.
hv-1117,HV1117,Phan Mạnh Quỳnh V,033 339 850,30/04/1994,Nam,0790948125795,"195/25 Nguyễn Hữu Cảnh, H.Bình Chánh, TP.HCM",Cà Mau,12/02/2021,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,09/05/2026 08:24:37,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tay lái còn run khi vào cua hẹp.
hv-1118,HV1118,Bruno Mars V,083 353 745,10/09/1992,Nam,0790922170434,"362/3 Cộng Hòa, Q.3, TP.HCM",Lâm Đồng,15/05/2023,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,06/05/2026 10:49:42,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Hay quên xi-nhan khi rẽ phải. Đã được nhắc.
hv-1119,HV1119,Lý Liên Kiệt V,079 504 873,24/10/2008,Nam,0791089337925,"178/12 Lê Hồng Phong, Q.7, TP.HCM",Đồng Tháp,16/03/2024,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,26/04/2026 09:50:12,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-1120,HV1120,Hoài Linh V,085 717 875,16/11/2004,Nam,0791045252654,"308/26 Hoàng Văn Thụ, Q.8, TP.HCM",Thái Bình,24/08/2020,Cục CS QLHC về TTXH,cls-2026-05-02-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,13/05/2026 10:35:48,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-1121,HV1121,Post Malone V,078 521 535,06/01/1989,Nam,0790899552978,"339/20 Điện Biên Phủ, Q.Thủ Đức, TP.HCM",Long An,26/11/2019,Cục CS QLHC về TTXH,cls-2026-05-03-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,18/04/2026 17:27:54,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Đã hoàn thành 3 buổi sa hình, đạt yêu cầu."
hv-1122,HV1122,Hồng Duy V,058 962 363,20/05/1991,Nam,0790918747411,"104/8 Nguyễn Văn Trỗi, Q.Thủ Đức, TP.HCM",Đà Nẵng,25/06/2019,Cục CS QLHC về TTXH,cls-2026-05-03-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,27/04/2026 10:32:00,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Số 2 và số 3 tự tin, sang số mượt."
hv-1123,HV1123,Ưng Hoàng Phúc V,084 314 357,14/12/1993,Nam,0790939043094,"76/17 Xô Viết Nghệ Tĩnh, Q.3, TP.HCM",Đà Nẵng,11/03/2024,Cục CS QLHC về TTXH,cls-2026-05-03-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,02/05/2026 08:37:14,true,true,true,true,"Đã đóng đợt 1. Còn lại 282,500đ. Phản ứng nhanh với tình huống bất ngờ."
hv-1124,HV1124,Rhymastic V,083 677 701,08/01/2000,Nam,0791006931595,"310/3 Nguyễn Văn Trỗi, Q.Bình Tân, TP.HCM",Ninh Bình,08/02/2019,Cục CS QLHC về TTXH,cls-2026-05-03-2,A,fee-a,promo-none,1995000,true,u-4,br-2,27/04/2026 12:10:10,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Cần luyện thêm bài đường thẳng và số 1 chậm.
hv-1125,HV1125,Cristiano Ronaldo V,035 252 403,25/02/1998,Nam,0790981932812,"151/12 Nguyễn Huệ, Q.Gò Vấp, TP.HCM",Đồng Tháp,04/04/2018,Cục CS QLHC về TTXH,cls-2026-05-03-2,A1,fee-a1,promo-none,565000,true,u-4,br-2,03/05/2026 08:31:01,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Lo lắng trước ngày thi — cần động viên.
hv-1126,HV1126,Diệp Lâm Anh V,094 873 545,29/01/2006,Nam,0791064494365,"84/21 Lê Lai, Q.Bình Tân, TP.HCM",Khánh Hòa,26/12/2018,Cục CS QLHC về TTXH,cls-2026-05-04-2,A1,fee-a1,promo-none,565000,false,u-3,br-2,14/04/2026 12:42:23,true,true,true,false,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tâm lý ổn định khi đi đường thật.
hv-1127,HV1127,Trương Ngọc Ánh V,097 982 811,22/03/2002,Nam,0791022044591,"9/19 Trần Não, Q.7, TP.HCM",Lâm Đồng,16/05/2019,Cục CS QLHC về TTXH,cls-2026-05-04-2,A,fee-a,promo-summer,1845000,true,u-3,br-2,05/05/2026 12:56:34,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Vào bài hình số 8 còn rộng, cần thu hẹp."
hv-1128,HV1128,Jimin V,070 130 100,27/04/1996,Nam,0790961455441,"43/16 Đồng Khởi, Q.5, TP.HCM",Hà Nội,08/07/2021,Cục CS QLHC về TTXH,cls-2026-05-04-2,A,fee-a,promo-none,1995000,true,u-4,br-2,28/04/2026 08:54:56,true,true,true,true,"Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Kỹ năng phanh trước tốt, đã làm chủ trên dốc."
hv-1129,HV1129,Lê Phương V,083 396 736,03/06/1989,Nam,0790899535865,"233/15 Nguyễn Hữu Cảnh, Q.Tân Phú, TP.HCM",Quảng Nam,27/04/2020,Cục CS QLHC về TTXH,cls-2026-05-04-2,A1,fee-a1,promo-none,565000,false,u-4,br-2,13/05/2026 08:50:43,true,true,true,true,Đóng đủ ngay lúc đăng ký. Tinh thần tốt. Tư thế ngồi chưa thoải mái — đang điều chỉnh.
hv-1130,HV1130,Jisoo V,096 892 273,25/06/1994,Nam,0790947067489,"127/22 Nguyễn Văn Linh, Q.Bình Tân, TP.HCM",Hà Nội,05/08/2019,Cục CS QLHC về TTXH,cls-2026-05-04-2,A1,fee-a1,promo-summer,415000,true,u-4,br-2,11/05/2026 13:38:35,true,true,true,true,Chưa thanh toán. Liên hệ lại trước ngày thi. Cần đeo kính khi học vì hơi cận.
hv-1131,HV1131,Triệu Tử Long V,091 773 346,12/01/2003,Nam,0791034592625,"203/6 Đồng Khởi, Q.5, TP.HCM",Đồng Tháp,01/03/2018,Cục CS QLHC về TTXH,cls-2026-05-04-2,A1,fee-a1,promo-none,565000,true,u-3,br-2,29/04/2026 17:07:29,true,true,true,true,"Đăng ký trước, đóng đủ sau. Đúng tiến độ. Cần luyện thêm bài đường thẳng và số 1 chậm."
